QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY
22,100.0,8,2200.0,21/11/2003,Shipped,4,Vintage Cars,"Australian Collectables, Ltd",Australia
20,50.62,9,1012.4,21/11/2003,Shipped,4,Vintage Cars,"Australian Collectables, Ltd",Australia
26,29.21,10,759.46,21/11/2003,Shipped,4,Vintage Cars,"Australian Collectables, Ltd",Australia
44,100.0,11,4400.0,21/11/2003,Shipped,4,Vintage Cars,"Australian Collectables, Ltd",Australia
22,41.03,12,902.66,21/11/2003,Shipped,4,Vintage Cars,"Australian Collectables, Ltd",Australia
42,59.33,13,2491.86,21/11/2003,Shipped,4,Vintage Cars,"Australian Collectables, Ltd",Australia
21,100.0,14,2100.0,21/11/2003,Shipped,4,Vintage Cars,"Australian Collectables, Ltd",Australia
24,97.55,15,2341.2,21/11/2003,Shipped,4,Vintage Cars,"Australian Collectables, Ltd",Australia
25,76.26,16,1906.5,21/11/2003,Shipped,4,Classic Cars,"Australian Collectables, Ltd",Australia
49,100.0,1,4900.0,25/11/2003,Shipped,4,Trucks and Buses,"Saveley & Henriot, Co.",France
33,54.68,1,1804.44,25/11/2003,Shipped,4,Trains,Mini Classics,USA
45,70.49,2,3172.05,25/11/2003,Shipped,4,Trucks and Buses,"Saveley & Henriot, Co.",France
34,100.0,2,3400.0,25/11/2003,Shipped,4,Classic Cars,Mini Classics,USA
44,66.47,3,2924.68,25/11/2003,Shipped,4,Classic Cars,Mini Classics,USA
37,97.27,3,3598.99,25/11/2003,Shipped,4,Trucks and Buses,"Saveley & Henriot, Co.",France
26,100.0,4,2600.0,25/11/2003,Shipped,4,Classic Cars,"Saveley & Henriot, Co.",France
49,100.0,4,4900.0,25/11/2003,Shipped,4,Trucks and Buses,Mini Classics,USA
27,100.0,5,2700.0,25/11/2003,Shipped,4,Classic Cars,Mini Classics,USA
32,100.0,5,3200.0,25/11/2003,Shipped,4,Trucks and Buses,"Saveley & Henriot, Co.",France
49,100.0,6,4900.0,25/11/2003,Shipped,4,Trucks and Buses,Mini Classics,USA
26,89.01,6,2314.26,25/11/2003,Shipped,4,Classic Cars,"Saveley & Henriot, Co.",France
32,28.29,7,905.28,25/11/2003,Shipped,4,Classic Cars,Mini Classics,USA
39,54.94,7,2142.66,25/11/2003,Shipped,4,Trucks and Buses,"Saveley & Henriot, Co.",France
38,100.0,8,3800.0,25/11/2003,Shipped,4,Trucks and Buses,"Saveley & Henriot, Co.",France
32,43.29,8,1385.28,25/11/2003,Shipped,4,Trucks and Buses,Mini Classics,USA
35,100.0,9,3500.0,25/11/2003,Shipped,4,Trucks and Buses,Mini Classics,USA
41,44.78,9,1835.98,25/11/2003,Shipped,4,Vintage Cars,"Saveley & Henriot, Co.",France
21,93.34,10,1960.14,25/11/2003,Shipped,4,Trucks and Buses,"Saveley & Henriot, Co.",France
50,100.0,10,5000.0,25/11/2003,Shipped,4,Classic Cars,Mini Classics,USA
42,100.0,11,4200.0,25/11/2003,Shipped,4,Classic Cars,"Saveley & Henriot, Co.",France
49,100.0,1,4900.0,26/11/2003,Shipped,4,Vintage Cars,Super Scale Inc.,USA
29,41.71,1,1209.59,26/11/2003,Shipped,4,Planes,Enaco Distributors,Spain
50,94.4,2,4720.0,26/11/2003,Shipped,4,Ships,Super Scale Inc.,USA
24,90.52,2,2172.48,26/11/2003,Shipped,4,Ships,Enaco Distributors,Spain
35,100.0,3,3500.0,26/11/2003,Shipped,4,Trains,Super Scale Inc.,USA
22,100.0,3,2200.0,26/11/2003,Shipped,4,Vintage Cars,Enaco Distributors,Spain
38,100.0,4,3800.0,26/11/2003,Shipped,4,Classic Cars,Super Scale Inc.,USA
46,87.74,4,4036.04,26/11/2003,Shipped,4,Ships,Enaco Distributors,Spain
47,100.0,5,4700.0,26/11/2003,Shipped,4,Classic Cars,Super Scale Inc.,USA
22,86.38,5,1900.36,26/11/2003,Shipped,4,Vintage Cars,Enaco Distributors,Spain
45,100.0,6,4500.0,26/11/2003,Shipped,4,Classic Cars,Enaco Distributors,Spain
24,100.0,6,2400.0,26/11/2003,Shipped,4,Classic Cars,Super Scale Inc.,USA
46,62.09,7,2856.14,26/11/2003,Shipped,4,Trains,Super Scale Inc.,USA
50,78.79,7,3939.5,26/11/2003,Shipped,4,Ships,Enaco Distributors,Spain
27,100.0,8,2700.0,26/11/2003,Shipped,4,Classic Cars,Super Scale Inc.,USA
47,83.2,8,3910.4,26/11/2003,Shipped,4,Vintage Cars,Enaco Distributors,Spain
23,64.67,9,1487.41,26/11/2003,Shipped,4,Ships,Enaco Distributors,Spain
27,92.16,10,2488.32,26/11/2003,Shipped,4,Ships,Enaco Distributors,Spain
35,93.35,11,3267.25,26/11/2003,Shipped,4,Ships,Enaco Distributors,Spain
42,50.23,12,2109.66,26/11/2003,Shipped,4,Ships,Enaco Distributors,Spain
41,100.0,13,4100.0,26/11/2003,Shipped,4,Ships,Enaco Distributors,Spain
50,100.0,14,5000.0,26/11/2003,Shipped,4,Vintage Cars,Enaco Distributors,Spain
42,100.0,1,4200.0,27/11/2003,Shipped,4,Planes,Cruz & Sons Co.,Philippines
40,63.67,2,2546.8,27/11/2003,Shipped,4,Planes,Cruz & Sons Co.,Philippines
43,66.19,3,2846.17,27/11/2003,Shipped,4,Planes,Cruz & Sons Co.,Philippines
42,100.0,4,4200.0,27/11/2003,Shipped,4,Planes,Cruz & Sons Co.,Philippines
48,67.82,5,3255.36,27/11/2003,Shipped,4,Planes,Cruz & Sons Co.,Philippines
27,71.67,6,1935.09,27/11/2003,Shipped,4,Vintage Cars,Cruz & Sons Co.,Philippines
25,100.0,1,2500.0,01/12/2003,Shipped,4,Motorcycles,Mini Wheels Co.,USA
29,38.4,1,1113.6,01/12/2003,Shipped,4,Vintage Cars,West Coast Collectables Co.,USA
22,98.57,2,2168.54,01/12/2003,Shipped,4,Motorcycles,Mini Wheels Co.,USA
48,83.12,2,3989.76,01/12/2003,Shipped,4,Planes,West Coast Collectables Co.,USA
39,100.0,3,3900.0,01/12/2003,Shipped,4,Motorcycles,Mini Wheels Co.,USA
38,82.4,3,3131.2,01/12/2003,Shipped,4,Planes,West Coast Collectables Co.,USA
49,100.0,4,4900.0,01/12/2003,Shipped,4,Motorcycles,Mini Wheels Co.,USA
24,100.0,5,2400.0,01/12/2003,Shipped,4,Motorcycles,Mini Wheels Co.,USA
30,64.81,6,1944.3,01/12/2003,Shipped,4,Motorcycles,Mini Wheels Co.,USA
25,73.88,7,1847.0,01/12/2003,Shipped,4,Motorcycles,Mini Wheels Co.,USA
26,100.0,1,2600.0,02/12/2003,Shipped,4,Vintage Cars,Muscle Machine Inc,USA
48,100.0,1,4800.0,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
21,37.0,2,777.0,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
39,33.23,2,1295.97,02/12/2003,Shipped,4,Vintage Cars,Muscle Machine Inc,USA
23,71.44,3,1643.12,02/12/2003,Shipped,4,Vintage Cars,Muscle Machine Inc,USA
47,100.0,3,4700.0,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
33,100.0,4,3300.0,02/12/2003,Shipped,4,Vintage Cars,Muscle Machine Inc,USA
45,85.47,4,3846.15,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
47,100.0,5,4700.0,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
29,85.59,5,2482.11,02/12/2003,Shipped,4,Vintage Cars,Muscle Machine Inc,USA
20,100.0,6,2000.0,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
45,76.26,6,3431.7,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
42,100.0,7,4200.0,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
34,64.9,7,2206.6,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
20,100.0,8,2000.0,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
47,96.32,8,4527.04,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
44,82.99,9,3651.56,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
40,79.62,9,3184.8,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
32,100.0,10,3200.0,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
20,62.47,10,1249.4,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
33,86.04,11,2839.32,02/12/2003,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
48,91.02,11,4368.96,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
45,49.81,12,2241.45,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
40,100.0,13,4000.0,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
27,100.0,14,2700.0,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
35,100.0,15,3500.0,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
38,100.0,16,3800.0,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
42,100.0,17,4200.0,02/12/2003,Shipped,4,Classic Cars,Muscle Machine Inc,USA
48,63.61,1,3053.28,03/12/2003,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
36,100.0,2,3600.0,03/12/2003,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
40,100.0,3,4000.0,03/12/2003,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
24,38.08,4,913.92,03/12/2003,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
32,37.17,5,1189.44,03/12/2003,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
33,100.0,1,3300.0,05/12/2003,Shipped,4,Classic Cars,Canadian Gift Exchange Network,Canada
36,58.82,2,2117.52,05/12/2003,Shipped,4,Trucks and Buses,Canadian Gift Exchange Network,Canada
28,100.0,3,2800.0,05/12/2003,Shipped,4,Trucks and Buses,Canadian Gift Exchange Network,Canada
21,53.33,4,1119.93,05/12/2003,Shipped,4,Vintage Cars,Canadian Gift Exchange Network,Canada
34,100.0,5,3400.0,05/12/2003,Shipped,4,Trucks and Buses,Canadian Gift Exchange Network,Canada
47,100.0,6,4700.0,05/12/2003,Shipped,4,Classic Cars,Canadian Gift Exchange Network,Canada
37,90.17,7,3336.29,05/12/2003,Shipped,4,Vintage Cars,Canadian Gift Exchange Network,Canada
30,100.0,8,3000.0,05/12/2003,Shipped,4,Vintage Cars,Canadian Gift Exchange Network,Canada
28,67.46,9,1888.88,05/12/2003,Shipped,4,Vintage Cars,Canadian Gift Exchange Network,Canada
33,97.39,10,3213.87,05/12/2003,Shipped,4,Vintage Cars,Canadian Gift Exchange Network,Canada
28,87.3,11,2444.4,05/12/2003,Shipped,4,Vintage Cars,Canadian Gift Exchange Network,Canada
40,100.0,1,4000.0,09/12/2003,Shipped,4,Classic Cars,Diecast Collectables,USA
45,56.55,2,2544.75,09/12/2003,Shipped,4,Trains,Diecast Collectables,USA
28,100.0,3,2800.0,09/12/2003,Shipped,4,Classic Cars,Diecast Collectables,USA
49,46.82,4,2294.18,09/12/2003,Shipped,4,Classic Cars,Diecast Collectables,USA
28,94.92,5,2657.76,09/12/2003,Shipped,4,Trucks and Buses,Diecast Collectables,USA
44,100.0,6,4400.0,09/12/2003,Shipped,4,Classic Cars,Diecast Collectables,USA
34,99.54,7,3384.36,09/12/2003,Shipped,4,Trucks and Buses,Diecast Collectables,USA
42,29.7,8,1247.4,09/12/2003,Shipped,4,Classic Cars,Diecast Collectables,USA
27,60.06,9,1621.62,09/12/2003,Shipped,4,Trucks and Buses,Diecast Collectables,USA
43,100.0,10,4300.0,09/12/2003,Shipped,4,Trucks and Buses,Diecast Collectables,USA
25,100.0,11,2500.0,09/12/2003,Shipped,4,Classic Cars,Diecast Collectables,USA
46,100.0,12,4600.0,09/12/2003,Shipped,4,Trucks and Buses,Diecast Collectables,USA
37,69.89,13,2585.93,09/12/2003,Shipped,4,Trucks and Buses,Diecast Collectables,USA
49,80.9,14,3964.1,09/12/2003,Shipped,4,Trucks and Buses,Diecast Collectables,USA
31,100.0,15,3100.0,09/12/2003,Shipped,4,Classic Cars,Diecast Collectables,USA
47,100.0,16,4700.0,09/12/2003,Shipped,4,Trucks and Buses,Diecast Collectables,USA
46,74.45,1,3424.7,02/01/2004,Shipped,1,Ships,"Saveley & Henriot, Co.",France
20,89.4,2,1788.0,02/01/2004,Shipped,1,Vintage Cars,"Saveley & Henriot, Co.",France
38,74.67,3,2837.46,02/01/2004,Shipped,1,Ships,"Saveley & Henriot, Co.",France
37,100.0,4,3700.0,02/01/2004,Shipped,1,Ships,"Saveley & Henriot, Co.",France
33,85.41,5,2818.53,02/01/2004,Shipped,1,Ships,"Saveley & Henriot, Co.",France
42,63.88,6,2682.96,02/01/2004,Shipped,1,Ships,"Saveley & Henriot, Co.",France
35,100.0,7,3500.0,02/01/2004,Shipped,1,Ships,"Saveley & Henriot, Co.",France
45,87.77,8,3949.65,02/01/2004,Shipped,1,Vintage Cars,"Saveley & Henriot, Co.",France
24,100.0,9,2400.0,02/01/2004,Shipped,1,Vintage Cars,"Saveley & Henriot, Co.",France
40,80.55,10,3222.0,02/01/2004,Shipped,1,Ships,"Saveley & Henriot, Co.",France
48,100.0,11,4800.0,02/01/2004,Shipped,1,Trains,"Saveley & Henriot, Co.",France
20,100.0,12,2000.0,02/01/2004,Shipped,1,Classic Cars,"Saveley & Henriot, Co.",France
46,100.0,13,4600.0,02/01/2004,Shipped,1,Classic Cars,"Saveley & Henriot, Co.",France
26,100.0,14,2600.0,02/01/2004,Shipped,1,Classic Cars,"Saveley & Henriot, Co.",France
30,65.61,15,1968.3,02/01/2004,Shipped,1,Trains,"Saveley & Henriot, Co.",France
43,82.21,1,3535.03,09/01/2004,Shipped,1,Planes,"Men 'R' US Retailers, Ltd.",USA
36,77.59,2,2793.24,09/01/2004,Shipped,1,Vintage Cars,"Men 'R' US Retailers, Ltd.",USA
48,44.69,3,2145.12,09/01/2004,Shipped,1,Planes,"Men 'R' US Retailers, Ltd.",USA
33,88.71,4,2927.43,09/01/2004,Shipped,1,Ships,"Men 'R' US Retailers, Ltd.",USA
20,100.0,5,2000.0,09/01/2004,Shipped,1,Vintage Cars,"Men 'R' US Retailers, Ltd.",USA
28,100.0,6,2800.0,09/01/2004,Shipped,1,Ships,"Men 'R' US Retailers, Ltd.",USA
22,89.73,7,1974.06,09/01/2004,Shipped,1,Vintage Cars,"Men 'R' US Retailers, Ltd.",USA
39,100.0,8,3900.0,09/01/2004,Shipped,1,Classic Cars,"Men 'R' US Retailers, Ltd.",USA
34,100.0,1,3400.0,12/01/2004,Shipped,1,Motorcycles,Osaka Souveniers Co.,Japan
23,100.0,2,2300.0,12/01/2004,Shipped,1,Motorcycles,Osaka Souveniers Co.,Japan
40,49.67,3,1986.8,12/01/2004,Shipped,1,Motorcycles,Osaka Souveniers Co.,Japan
30,61.7,4,1851.0,12/01/2004,Shipped,1,Motorcycles,Osaka Souveniers Co.,Japan
46,79.91,5,3675.86,12/01/2004,Shipped,1,Motorcycles,Osaka Souveniers Co.,Japan
25,100.0,6,2500.0,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
50,76.88,7,3844.0,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
40,71.0,8,2840.0,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
27,98.48,9,2658.96,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
39,59.16,10,2307.24,12/01/2004,Shipped,1,Vintage Cars,Osaka Souveniers Co.,Japan
43,41.02,11,1763.86,12/01/2004,Shipped,1,Vintage Cars,Osaka Souveniers Co.,Japan
21,78.55,12,1649.55,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
31,86.4,13,2678.4,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
26,99.72,14,2592.72,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
42,70.33,15,2953.86,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
29,69.6,16,2018.4,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
31,100.0,17,3100.0,12/01/2004,Shipped,1,Planes,Osaka Souveniers Co.,Japan
48,48.98,1,2351.04,15/01/2004,Shipped,1,Classic Cars,Auto Canal Petit,France
41,100.0,2,4100.0,15/01/2004,Shipped,1,Classic Cars,Auto Canal Petit,France
28,92.57,3,2591.96,15/01/2004,Shipped,1,Classic Cars,Auto Canal Petit,France
28,100.0,4,2800.0,15/01/2004,Shipped,1,Classic Cars,Auto Canal Petit,France
35,78.0,5,2730.0,15/01/2004,Shipped,1,Classic Cars,Auto Canal Petit,France
22,92.16,6,2027.52,15/01/2004,Shipped,1,Classic Cars,Auto Canal Petit,France
41,100.0,7,4100.0,15/01/2004,Shipped,1,Classic Cars,Auto Canal Petit,France
46,54.09,8,2488.14,15/01/2004,Shipped,1,Motorcycles,Auto Canal Petit,France
41,42.24,9,1731.84,15/01/2004,Shipped,1,Motorcycles,Auto Canal Petit,France
40,80.55,10,3222.0,15/01/2004,Shipped,1,Motorcycles,Auto Canal Petit,France
21,63.72,11,1338.12,15/01/2004,Shipped,1,Motorcycles,Auto Canal Petit,France
37,100.0,12,3700.0,15/01/2004,Shipped,1,Motorcycles,Auto Canal Petit,France
36,100.0,13,3600.0,15/01/2004,Shipped,1,Motorcycles,Auto Canal Petit,France
41,100.0,14,4100.0,15/01/2004,Shipped,1,Motorcycles,Auto Canal Petit,France
25,90.16,15,2254.0,15/01/2004,Shipped,1,Motorcycles,Auto Canal Petit,France
45,88.14,1,3966.3,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
27,79.62,2,2149.74,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
41,82.31,3,3374.71,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
46,87.81,4,4039.26,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
45,53.33,5,2399.85,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
38,100.0,6,3800.0,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
40,100.0,7,4000.0,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
45,100.0,8,4500.0,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
41,100.0,9,4100.0,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
29,100.0,10,2900.0,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
40,100.0,11,4000.0,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
34,43.42,12,1476.28,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
49,100.0,13,4900.0,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
20,66.99,14,1339.8,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
33,100.0,15,3300.0,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
39,100.0,16,3900.0,16/01/2004,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
38,94.79,1,3602.02,22/01/2004,Shipped,1,Vintage Cars,"Double Decker Gift Stores, Ltd",UK
25,83.39,2,2084.75,22/01/2004,Shipped,1,Classic Cars,"Double Decker Gift Stores, Ltd",UK
27,100.0,3,2700.0,22/01/2004,Shipped,1,Classic Cars,"Double Decker Gift Stores, Ltd",UK
50,100.0,1,5000.0,26/01/2004,Shipped,1,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain
49,47.94,2,2349.06,26/01/2004,Shipped,1,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain
20,34.19,3,683.8,26/01/2004,Shipped,1,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain
27,100.0,4,2700.0,26/01/2004,Shipped,1,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain
44,34.88,5,1534.72,26/01/2004,Shipped,1,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain
21,62.96,6,1322.16,26/01/2004,Shipped,1,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain
30,100.0,7,3000.0,26/01/2004,Shipped,1,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain
46,45.28,1,2082.88,29/01/2004,Shipped,1,Vintage Cars,West Coast Collectables Co.,USA
46,100.0,2,4600.0,29/01/2004,Shipped,1,Trucks and Buses,West Coast Collectables Co.,USA
35,100.0,3,3500.0,29/01/2004,Shipped,1,Classic Cars,West Coast Collectables Co.,USA
49,100.0,4,4900.0,29/01/2004,Shipped,1,Vintage Cars,West Coast Collectables Co.,USA
49,100.0,5,4900.0,29/01/2004,Shipped,1,Vintage Cars,West Coast Collectables Co.,USA
31,58.71,6,1820.01,29/01/2004,Shipped,1,Vintage Cars,West Coast Collectables Co.,USA
39,90.57,7,3532.23,29/01/2004,Shipped,1,Vintage Cars,West Coast Collectables Co.,USA
41,100.0,8,4100.0,29/01/2004,Shipped,1,Vintage Cars,West Coast Collectables Co.,USA
33,43.13,9,1423.29,29/01/2004,Shipped,1,Vintage Cars,West Coast Collectables Co.,USA
27,89.38,10,2413.26,29/01/2004,Shipped,1,Vintage Cars,West Coast Collectables Co.,USA
43,100.0,1,4300.0,02/02/2004,Shipped,1,Trucks and Buses,Auto Assoc. & Cie.,France
28,100.0,1,2800.0,04/02/2004,Shipped,1,Trucks and Buses,Handji Gifts& Co,Singapore
35,61.38,2,2148.3,04/02/2004,Shipped,1,Trucks and Buses,Handji Gifts& Co,Singapore
21,100.0,3,2100.0,04/02/2004,Shipped,1,Trucks and Buses,Handji Gifts& Co,Singapore
48,100.0,4,4800.0,04/02/2004,Shipped,1,Classic Cars,Handji Gifts& Co,Singapore
38,100.0,5,3800.0,04/02/2004,Shipped,1,Trucks and Buses,Handji Gifts& Co,Singapore
31,88.0,6,2728.0,04/02/2004,Shipped,1,Classic Cars,Handji Gifts& Co,Singapore
39,62.05,7,2419.95,04/02/2004,Shipped,1,Trucks and Buses,Handji Gifts& Co,Singapore
43,100.0,1,4300.0,10/02/2004,Shipped,1,Classic Cars,Signal Collectibles Ltd.,USA
48,100.0,2,4800.0,10/02/2004,Shipped,1,Trucks and Buses,Signal Collectibles Ltd.,USA
21,40.31,3,846.51,10/02/2004,Shipped,1,Classic Cars,Signal Collectibles Ltd.,USA
35,55.19,4,1931.65,10/02/2004,Shipped,1,Trucks and Buses,Signal Collectibles Ltd.,USA
27,100.0,1,2700.0,12/02/2004,Shipped,1,Classic Cars,"Clover Collections, Co.",Ireland
32,100.0,2,3200.0,12/02/2004,Shipped,1,Classic Cars,"Clover Collections, Co.",Ireland
30,100.0,3,3000.0,12/02/2004,Shipped,1,Classic Cars,"Clover Collections, Co.",Ireland
30,68.54,4,2056.2,12/02/2004,Shipped,1,Trains,"Clover Collections, Co.",Ireland
50,100.0,5,5000.0,12/02/2004,Shipped,1,Classic Cars,"Clover Collections, Co.",Ireland
20,52.82,6,1056.4,12/02/2004,Shipped,1,Trains,"Clover Collections, Co.",Ireland
37,100.0,7,3700.0,12/02/2004,Shipped,1,Classic Cars,"Clover Collections, Co.",Ireland
26,56.07,8,1457.82,12/02/2004,Shipped,1,Classic Cars,"Clover Collections, Co.",Ireland
37,100.0,9,3700.0,12/02/2004,Shipped,1,Trucks and Buses,"Clover Collections, Co.",Ireland
49,100.0,1,4900.0,18/02/2004,Shipped,1,Ships,Petit Auto,Belgium
39,89.53,2,3491.67,18/02/2004,Shipped,1,Vintage Cars,Petit Auto,Belgium
33,100.0,3,3300.0,18/02/2004,Shipped,1,Vintage Cars,Petit Auto,Belgium
23,97.0,4,2231.0,18/02/2004,Shipped,1,Ships,Petit Auto,Belgium
23,80.67,5,1855.41,18/02/2004,Shipped,1,Trains,Petit Auto,Belgium
37,87.75,1,3246.75,19/02/2004,Shipped,1,Planes,Collectable Mini Designs Co.,USA
43,74.03,2,3183.29,19/02/2004,Shipped,1,Planes,Collectable Mini Designs Co.,USA
48,56.64,3,2718.72,19/02/2004,Shipped,1,Planes,Collectable Mini Designs Co.,USA
49,100.0,4,4900.0,19/02/2004,Shipped,1,Planes,Collectable Mini Designs Co.,USA
32,81.53,5,2608.96,19/02/2004,Shipped,1,Planes,Collectable Mini Designs Co.,USA
43,70.35,6,3025.05,19/02/2004,Shipped,1,Vintage Cars,Collectable Mini Designs Co.,USA
31,45.69,7,1416.39,19/02/2004,Shipped,1,Planes,Collectable Mini Designs Co.,USA
26,100.0,8,2600.0,19/02/2004,Shipped,1,Ships,Collectable Mini Designs Co.,USA
45,85.75,9,3858.75,19/02/2004,Shipped,1,Vintage Cars,Collectable Mini Designs Co.,USA
49,94.62,10,4636.38,19/02/2004,Shipped,1,Ships,Collectable Mini Designs Co.,USA
46,80.51,11,3703.46,19/02/2004,Shipped,1,Vintage Cars,Collectable Mini Designs Co.,USA
49,100.0,12,4900.0,19/02/2004,Shipped,1,Classic Cars,Collectable Mini Designs Co.,USA
36,80.95,13,2914.2,19/02/2004,Shipped,1,Ships,Collectable Mini Designs Co.,USA
47,70.81,14,3328.07,19/02/2004,Shipped,1,Vintage Cars,Collectable Mini Designs Co.,USA
31,62.67,15,1942.77,19/02/2004,Shipped,1,Ships,Collectable Mini Designs Co.,USA
38,100.0,16,3800.0,19/02/2004,Shipped,1,Ships,Collectable Mini Designs Co.,USA
31,95.34,17,2955.54,19/02/2004,Shipped,1,Ships,Collectable Mini Designs Co.,USA
36,63.34,18,2280.24,19/02/2004,Shipped,1,Ships,Collectable Mini Designs Co.,USA
37,100.0,1,3700.0,20/02/2004,Shipped,1,Motorcycles,"Australian Collectors, Co.",Australia
32,91.29,2,2921.28,20/02/2004,Shipped,1,Motorcycles,"Australian Collectors, Co.",Australia
49,100.0,3,4900.0,20/02/2004,Shipped,1,Motorcycles,"Australian Collectors, Co.",Australia
47,100.0,4,4700.0,20/02/2004,Shipped,1,Motorcycles,"Australian Collectors, Co.",Australia
28,60.57,5,1695.96,20/02/2004,Shipped,1,Motorcycles,"Australian Collectors, Co.",Australia
38,69.31,6,2633.78,20/02/2004,Shipped,1,Motorcycles,"Australian Collectors, Co.",Australia
21,100.0,7,2100.0,20/02/2004,Shipped,1,Motorcycles,"Australian Collectors, Co.",Australia
29,100.0,8,2900.0,20/02/2004,Shipped,1,Planes,"Australian Collectors, Co.",Australia
47,100.0,9,4700.0,20/02/2004,Shipped,1,Planes,"Australian Collectors, Co.",Australia
23,74.62,10,1716.26,20/02/2004,Shipped,1,Planes,"Australian Collectors, Co.",Australia
34,100.0,11,3400.0,20/02/2004,Shipped,1,Planes,"Australian Collectors, Co.",Australia
20,66.04,12,1320.8,20/02/2004,Shipped,1,Vintage Cars,"Australian Collectors, Co.",Australia
41,46.26,13,1896.66,20/02/2004,Shipped,1,Vintage Cars,"Australian Collectors, Co.",Australia
25,100.0,14,2500.0,20/02/2004,Shipped,1,Planes,"Australian Collectors, Co.",Australia
